reviewId,userName,review_text,rating,thumbsUpCount,date,bank_name,source,cleaned_text,is_transfer_issue,has_feature_request,is_technical_complaint,identified_theme,sentiment_score,sentiment_label
gp_rev_cbe_10265,user_ethiopia_949,I keep getting a login error and the application crashes repeatedly on launch.,1,5,2025-02-19,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10266,user_ethiopia_469,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,11,2025-08-16,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10267,user_ethiopia_152,Great interface! Please add fingerprint login or biometric support for security.,4,20,2025-11-21,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10268,user_ethiopia_130,Extremely slow loading times when making instant payments to other banks.,1,4,2025-02-27,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10269,user_ethiopia_346,I keep getting a login error and the application crashes repeatedly on launch.,1,12,2024-10-09,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10270,user_ethiopia_415,Extremely slow loading times when making instant payments to other banks.,1,6,2025-01-14,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10271,user_ethiopia_774,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,6,2026-05-07,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10272,user_ethiopia_615,Great interface! Please add fingerprint login or biometric support for security.,4,14,2025-05-05,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10273,user_ethiopia_887,"Excellent update, transfers are fast and easy to navigate.",5,25,2026-01-05,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10274,user_ethiopia_419,The app is so slow during transfers. It takes forever to load my account balance.,2,12,2025-05-05,CBE,Google Play,the app is so slow during transfers it takes forever to load my account balance,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10275,user_ethiopia_890,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,21,2026-01-01,CBE,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_cbe_10276,user_ethiopia_123,Smooth transactions. I highly recommend adding a fingerprint scanner feature.,5,11,2024-10-10,CBE,Google Play,smooth transactions i highly recommend adding a fingerprint scanner feature,False,True,False,Mobile App Feature Request,0.4201,Positive
gp_rev_cbe_10277,user_ethiopia_163,"Excellent update, transfers are fast and easy to navigate.",5,11,2025-01-08,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10278,user_ethiopia_166,The interface hangs on the processing screen when checking my balance. Please optimize.,2,13,2024-08-16,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10279,user_ethiopia_122,"Excellent update, transfers are fast and easy to navigate.",5,18,2024-08-16,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10280,user_ethiopia_954,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,8,2025-12-16,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10281,user_ethiopia_735,"Excellent update, transfers are fast and easy to navigate.",5,1,2026-04-07,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10282,user_ethiopia_529,"Excellent update, transfers are fast and easy to navigate.",5,15,2024-10-11,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10283,user_ethiopia_213,Very dependable mobile banking system for daily financial operations.,5,11,2025-05-23,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10284,user_ethiopia_879,"Excellent update, transfers are fast and easy to navigate.",5,11,2024-07-20,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10285,user_ethiopia_688,Constant server communication timeout errors. Fix the customer support line.,1,25,2024-07-07,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10286,user_ethiopia_837,"Excellent update, transfers are fast and easy to navigate.",5,22,2026-04-09,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10287,user_ethiopia_672,I keep getting a login error and the application crashes repeatedly on launch.,1,9,2024-07-21,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10288,user_ethiopia_688,Extremely slow loading times when making instant payments to other banks.,1,9,2024-12-01,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10289,user_ethiopia_419,The interface hangs on the processing screen when checking my balance. Please optimize.,2,5,2025-07-30,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10290,user_ethiopia_830,The interface hangs on the processing screen when checking my balance. Please optimize.,2,6,2025-02-15,CBE,Google Play,the interface hangs on the processing screen when checking my balance please optimize,True,False,False,Performance & Transfer Delays,0.6705,Positive
gp_rev_cbe_10291,user_ethiopia_443,Very dependable mobile banking system for daily financial operations.,5,17,2024-11-27,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10292,user_ethiopia_393,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,7,2026-03-06,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10293,user_ethiopia_375,Constant server communication timeout errors. Fix the customer support line.,1,20,2026-01-12,CBE,Google Play,constant server communication timeout errors fix the customer support line,False,False,True,Authentication & Server Bugs,0.0772,Positive
gp_rev_cbe_10294,user_ethiopia_891,Very dependable mobile banking system for daily financial operations.,5,24,2026-03-17,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10295,user_ethiopia_617,Great interface! Please add fingerprint login or biometric support for security.,4,15,2024-10-31,CBE,Google Play,great interface please add fingerprint login or biometric support for security,False,True,True,Mobile App Feature Request,0.8955,Positive
gp_rev_cbe_10296,user_ethiopia_736,"I really love using this app, but we need budgeting tools and dark mode features ASAP.",4,18,2025-10-08,CBE,Google Play,i really love using this app but we need budgeting tools and dark mode features asap,False,True,False,Mobile App Feature Request,0.4111,Positive
gp_rev_cbe_10297,user_ethiopia_245,Extremely slow loading times when making instant payments to other banks.,1,24,2025-02-17,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10298,user_ethiopia_203,"Excellent update, transfers are fast and easy to navigate.",5,23,2024-08-11,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10299,user_ethiopia_235,Extremely slow loading times when making instant payments to other banks.,1,5,2026-01-17,CBE,Google Play,extremely slow loading times when making instant payments to other banks,True,False,False,Performance & Transfer Delays,0.0,Neutral
gp_rev_cbe_10300,user_ethiopia_321,Very dependable mobile banking system for daily financial operations.,5,6,2026-04-30,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
gp_rev_cbe_10301,user_ethiopia_722,The system fails to send the OTP code. I cannot access my wallet or complete transactions.,1,6,2025-12-12,CBE,Google Play,the system fails to send the otp code i cannot access my wallet or complete transactions,False,False,True,Authentication & Server Bugs,-0.4215,Negative
gp_rev_cbe_10302,user_ethiopia_269,"Excellent update, transfers are fast and easy to navigate.",5,15,2024-07-03,CBE,Google Play,excellent update transfers are fast and easy to navigate,True,False,False,General Account Management,0.765,Positive
gp_rev_cbe_10303,user_ethiopia_535,I keep getting a login error and the application crashes repeatedly on launch.,1,17,2025-04-22,CBE,Google Play,i keep getting a login error and the application crashes repeatedly on launch,False,False,True,Authentication & Server Bugs,-0.4019,Negative
gp_rev_cbe_10304,user_ethiopia_989,Very dependable mobile banking system for daily financial operations.,5,17,2026-02-12,CBE,Google Play,very dependable mobile banking system for daily financial operations,False,False,False,General Account Management,0.0,Neutral
